paper_id,pred_score,pred_decision,gt_avg_score,gt_decision,gt_binary,match,cost,sdk_savings,gt_score_0,gt_score_1,gt_score_2,gt_score_3,gt_score_4,gt_score_5,gt_score_6
Zggz6seq6F,4.5,Reject,5.00,Reject,Reject,YES,0.0000,0.0000,6.0,3.0,5.0,6.0,,,
E4Fk3YuG56,6.5,Accept,8.50,Accept (Oral),Accept,YES,0.0000,0.0000,10.0,8.0,6.0,10.0,,,
9mjZ800m7Y,6.5,Accept,6.50,Accept (Poster),Accept,YES,0.0000,0.0000,8.0,6.0,6.0,6.0,,,
6fDjUoEQvm,5.5,Accept,6.75,Accept (Poster),Accept,YES,0.0000,0.0000,8.0,5.0,6.0,8.0,,,
OYT7yZfBFw,5.0,Reject,6.25,Reject,Reject,YES,0.0000,0.0000,8.0,5.0,6.0,6.0,,,
YK8eO7BEkJ,3.5,Reject,3.00,Reject,Reject,YES,0.0000,0.0000,3.0,3.0,3.0,,,,
1c73HCZpbo,4.0,Reject,4.00,Reject,Reject,YES,0.0000,0.0000,5.0,5.0,3.0,3.0,,,
CPhqrV5Ehg,5.5,Reject,6.00,Reject,Reject,YES,0.0000,0.0000,8.0,3.0,5.0,6.0,8.0,,
AC3713Fmhx,5.0,Reject,6.00,Accept (Poster),Accept,NO,0.0000,0.0000,6.0,6.0,6.0,6.0,6.0,,
Lxst78Rrwj,5.5,Reject,5.00,Reject,Reject,YES,0.0000,0.0000,3.0,6.0,6.0,5.0,,,
fL8Zp8o6RL,4.5,Reject,5.50,Reject,Reject,YES,0.0000,0.0000,6.0,6.0,5.0,5.0,,,
fO0YO9giQV,4.5,Reject,3.00,Reject,Reject,YES,0.0000,0.0000,3.0,3.0,3.0,3.0,,,
MyotJECv0D,3.0,Reject,2.50,Reject,Reject,YES,0.0000,0.0000,5.0,1.0,3.0,1.0,,,
TxIrMD6lAN,4.5,Reject,3.00,Reject,Reject,YES,0.0000,0.0000,3.0,3.0,5.0,3.0,1.0,,
Hbpzrh7JbN,5.5,Reject,5.00,Reject,Reject,YES,0.0000,0.0000,3.0,5.0,5.0,6.0,6.0,,
RWJX5F5I9g,5.5,Accept,8.00,Accept (Oral),Accept,YES,0.0000,0.0000,8.0,8.0,8.0,,,,
guyICBe4p1,5.0,Reject,5.67,Reject,Reject,YES,0.0000,0.0000,6.0,5.0,6.0,,,,
DblHBgD0GR,5.5,Accept,5.75,Reject,Reject,NO,0.0000,0.0000,3.0,6.0,8.0,6.0,,,
neDGc4slhd,3.0,Reject,2.86,Reject,Reject,YES,0.0000,0.0000,3.0,1.0,6.0,1.0,3.0,5.0,
5btqauRdz0,6.0,Accept,5.50,Reject,Reject,NO,0.0000,0.0000,6.0,5.0,5.0,6.0,,,
cXxfVkRCHJ,4.5,Reject,3.00,Reject,Reject,YES,0.0000,0.0000,3.0,3.0,3.0,,,,
4YpMrGfldX,6.5,Accept,7.00,Accept (Poster),Accept,YES,0.0000,0.0000,6.0,8.0,8.0,6.0,,,
0iAZYF9hrl,4.5,Reject,2.50,Reject,Reject,YES,0.0000,0.0000,3.0,1.0,3.0,3.0,,,
ESM2ixIp3X,4.5,Reject,3.50,Reject,Reject,YES,0.0000,0.0000,3.0,5.0,3.0,3.0,,,
iXbUquaWbl,6.0,Accept,6.50,Accept (Poster),Accept,YES,0.0000,0.0000,6.0,6.0,8.0,6.0,,,
VSKV3GykuE,5.0,Reject,5.00,Reject,Reject,YES,0.0000,0.0000,5.0,5.0,5.0,5.0,,,
HhefvT4ktU,4.5,Reject,4.00,Reject,Reject,YES,0.0000,0.0000,5.0,5.0,3.0,3.0,,,
q6hEuC48Dk,4.0,Reject,3.80,Reject,Reject,YES,0.0000,0.0000,5.0,3.0,3.0,5.0,3.0,,
DPzQ5n3mNm,5.5,Accept,6.25,Accept (Poster),Accept,YES,0.0000,0.0000,6.0,6.0,5.0,8.0,,,
YFKH1vO0W2,5.5,Reject,5.25,Reject,Reject,YES,0.0000,0.0000,5.0,5.0,5.0,6.0,,,
ICR3swcnaa,3.5,Reject,3.00,Reject,Reject,YES,0.0000,0.0000,3.0,3.0,3.0,,,,
LFn7s8yRUF,2.0,Reject,1.50,Reject,Reject,YES,0.0000,0.0000,1.0,1.0,1.0,3.0,,,
2U8owdruSQ,4.5,Reject,6.80,Accept (Poster),Accept,NO,0.0000,0.0000,6.0,8.0,6.0,6.0,8.0,,
HNbNcDsgxL,3.5,Reject,3.00,Reject,Reject,YES,0.0000,0.0000,5.0,3.0,3.0,1.0,3.0,,
